State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),School Level,Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Pupil/Teacher Ratio,Full-Time Equivalent (FTE) Teachers,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Avondale Elementary District (4272),"=""0400960""",535,Elementary,310,271,264,7,18,312,48,139,4,7,23.09,23.17,"=""040096002494""",4272,Centerra Mirage STEM Academy,Avondale Elementary District,48,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Avondale Elementary District (4272),"=""0400960""",535,Elementary,310,271,264,7,18,312,48,139,4,7,23.09,23.17,"=""040096002494""",4272,Centerra Mirage STEM Academy,Avondale Elementary District,58,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes under Provision 2,Phoenix Union High School District (4286),"=""0406330""",2038,High,1874,1056,982,131,86,1325,286,148,2,60,14.31,142.40,"=""040633000542""",4286,Central High School,Phoenix Union High School District,17,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes under Provision 2,Phoenix Union High School District (4286),"=""0406330""",2038,High,1874,1056,982,131,86,1325,286,148,2,60,14.31,142.40,"=""040633000542""",4286,Central High School,Phoenix Union High School District,16,Mathematics
Arizona,Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Kingman Unified School District (79598),"=""0400295""",655,Elementary,542,365,290,13,3,147,5,451,4,32,21.69,30.20,"=""040029501495""",79598,Cerbat Elementary,Kingman Unified School District,30,English Language Arts
Arizona,Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Kingman Unified School District (79598),"=""0400295""",655,Elementary,542,365,290,13,3,147,5,451,4,32,21.69,30.20,"=""040029501495""",79598,Cerbat Elementary,Kingman Unified School District,27,Mathematics
Arizona,Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Gadsden Elementary District (4505),"=""0403240""",707,Elementary,642,372,335,"=""0""","=""0""",706,"=""0""",1,"=""0""","=""0""",33.67,21.00,"=""040324003066""",4505,Cesar Chavez Elementary,Gadsden Elementary District,43,English Language Arts
Arizona,Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Gadsden Elementary District (4505),"=""0403240""",707,Elementary,642,372,335,"=""0""","=""0""",706,"=""0""",1,"=""0""","=""0""",33.67,21.00,"=""040324003066""",4505,Cesar Chavez Elementary,Gadsden Elementary District,39,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Phoenix Union High School District (4286),"=""0406330""",2499,High,1548,1315,1184,152,52,1752,394,94,6,49,19.37,129.00,"=""040633001882""",4286,Cesar Chavez High School,Phoenix Union High School District,20,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Phoenix Union High School District (4286),"=""0406330""",2499,High,1548,1315,1184,152,52,1752,394,94,6,49,19.37,129.00,"=""040633001882""",4286,Cesar Chavez High School,Phoenix Union High School District,24,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),"=""0407080""",474,Elementary,449,245,229,3,1,442,16,10,"=""0""",2,21.55,22.00,"=""040708000605""",4279,Cesar E Chavez Community School,Roosevelt Elementary District,17,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),"=""0407080""",474,Elementary,449,245,229,3,1,442,16,10,"=""0""",2,21.55,22.00,"=""040708000605""",4279,Cesar E Chavez Community School,Roosevelt Elementary District,18,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Yes participating without using any Provision or the CEO,Challenge School Inc. (6362),"=""0400135""",462,Elementary,128,223,239,2,18,89,42,282,2,27,†,–,"=""040013501748""",6362,Challenge Charter School,"Challenge School, Inc.",76,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Yes participating without using any Provision or the CEO,Challenge School Inc. (6362),"=""0400135""",462,Elementary,128,223,239,2,18,89,42,282,2,27,†,–,"=""040013501748""",6362,Challenge Charter School,"Challenge School, Inc.",67,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0405""",No,Challenger Basic School Inc. (79886),"=""0400359""",285,Elementary,–,152,133,4,9,22,2,243,1,4,†,–,"=""040035902292""",79886,Challenger Basic School,"Challenger Basic School, Inc.",87,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0405""",No,Challenger Basic School Inc. (79886),"=""0400359""",285,Elementary,–,152,133,4,9,22,2,243,1,4,†,–,"=""040035902292""",79886,Challenger Basic School,"Challenger Basic School, Inc.",87,Mathematics
Arizona,Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Nogales Unified District (4457),"=""0405530""",490,Elementary,416,252,238,1,2,486,"=""0""",1,"=""0""","=""0""",18.15,27.00,"=""040553001310""",4457,Challenger Elementary School,Nogales Unified District,39,English Language Arts
Arizona,Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Nogales Unified District (4457),"=""0405530""",490,Elementary,416,252,238,1,2,486,"=""0""",1,"=""0""","=""0""",18.15,27.00,"=""040553001310""",4457,Challenger Elementary School,Nogales Unified District,37,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Glendale Elementary District (4271),"=""0403420""",684,Middle,642,341,343,4,30,437,138,58,2,15,21.05,32.50,"=""040342001402""",4271,Challenger Middle School,Glendale Elementary District,28,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Glendale Elementary District (4271),"=""0403420""",684,Middle,642,341,343,4,30,437,138,58,2,15,21.05,32.50,"=""040342001402""",4271,Challenger Middle School,Glendale Elementary District,26,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Sunnyside Unified District (4407),"=""0408170""",767,Middle,636,400,367,49,"=""0""",669,26,21,"=""0""",2,18.26,42.00,"=""040817001613""",4407,Challenger Middle School,Sunnyside Unified District,20,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Sunnyside Unified District (4407),"=""0408170""",767,Middle,636,400,367,49,"=""0""",669,26,21,"=""0""",2,18.26,42.00,"=""040817001613""",4407,Challenger Middle School,Sunnyside Unified District,24,Mathematics
ARIZONA,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Fit Kids Inc. dba Champion Schools (78783),"=""0400191""",504,Elementary,372,298,206,16,3,231,156,62,10,26,†,–,"=""040019103434""",78783,Champion Chandler,"Fit Kids, Inc. dba Champion Schools",43,English Language Arts
ARIZONA,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Fit Kids Inc. dba Champion Schools (78783),"=""0400191""",504,Elementary,372,298,206,16,3,231,156,62,10,26,†,–,"=""040019103434""",78783,Champion Chandler,"Fit Kids, Inc. dba Champion Schools",33,Mathematics
ARIZONA,Pinal County,"=""04021""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes participating without using any Provision or the CEO,Fit Kids Inc. dba Champion Schools (78783),"=""0400191""",472,Elementary,343,268,204,8,3,160,68,193,"=""0""",40,†,–,"=""040019103557""",78783,Champion San Tan,"Fit Kids, Inc. dba Champion Schools",33,English Language Arts
ARIZONA,Pinal County,"=""04021""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes participating without using any Provision or the CEO,Fit Kids Inc. dba Champion Schools (78783),"=""0400191""",472,Elementary,343,268,204,8,3,160,68,193,"=""0""",40,†,–,"=""040019103557""",78783,Champion San Tan,"Fit Kids, Inc. dba Champion Schools",32,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Fit Kids Inc. dba Champion Schools (78783),"=""0400191""",537,Elementary,499,276,261,2,"=""0""",425,77,20,"=""0""",13,†,–,"=""040019101909""",78783,Champion Schools,"Fit Kids, Inc. dba Champion Schools",32,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Fit Kids Inc. dba Champion Schools (78783),"=""0400191""",537,Elementary,499,276,261,2,"=""0""",425,77,20,"=""0""",13,†,–,"=""040019101909""",78783,Champion Schools,"Fit Kids, Inc. dba Champion Schools",38,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",3294,High,1415,1698,1596,63,158,1636,340,984,18,95,21.15,155.74,"=""040187000123""",4242,Chandler High School,Chandler Unified District #80,30,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",3294,High,1415,1698,1596,63,158,1636,340,984,18,95,21.15,155.74,"=""040187000123""",4242,Chandler High School,Chandler Unified District #80,35,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",No,Chandler Unified District #80 (4242),"=""0401870""",423,High,–,148,275,6,14,80,14,294,3,12,96.14,4.40,"=""040187003306""",4242,Chandler Online Academy,Chandler Unified District #80,44,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",No,Chandler Unified District #80 (4242),"=""0401870""",423,High,–,148,275,6,14,80,14,294,3,12,96.14,4.40,"=""040187003306""",4242,Chandler Online Academy,Chandler Unified District #80,39,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",753,Elementary,157,354,399,10,167,164,40,326,3,43,20.81,36.19,"=""040187001399""",4242,Chandler Traditional Academy - Goodman,Chandler Unified District #80,76,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",753,Elementary,157,354,399,10,167,164,40,326,3,43,20.81,36.19,"=""040187001399""",4242,Chandler Traditional Academy - Goodman,Chandler Unified District #80,73,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",879,Elementary,34,444,435,4,376,104,29,301,"=""0""",65,21.33,41.20,"=""040187002646""",4242,Chandler Traditional Academy - Independence,Chandler Unified District #80,88,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",879,Elementary,34,444,435,4,376,104,29,301,"=""0""",65,21.33,41.20,"=""040187002646""",4242,Chandler Traditional Academy - Independence,Chandler Unified District #80,88,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",683,Elementary,67,319,364,4,105,186,38,308,4,38,19.44,35.13,"=""040187002346""",4242,Chandler Traditional Academy - Liberty Campus,Chandler Unified District #80,68,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",683,Elementary,67,319,364,4,105,186,38,308,4,38,19.44,35.13,"=""040187002346""",4242,Chandler Traditional Academy - Liberty Campus,Chandler Unified District #80,79,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",635,Elementary,44,321,314,"=""0""",48,90,16,431,"=""0""",50,16.04,39.60,"=""040187002479""",4242,Chandler Traditional Academy-Freedom,Chandler Unified District #80,78,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",635,Elementary,44,321,314,"=""0""",48,90,16,431,"=""0""",50,16.04,39.60,"=""040187002479""",4242,Chandler Traditional Academy-Freedom,Chandler Unified District #80,74,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",626,Elementary,181,295,331,10,21,211,44,304,1,35,15.29,40.95,"=""040187001289""",4242,Chandler Traditional Academy-Humphrey,Chandler Unified District #80,53,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",626,Elementary,181,295,331,10,21,211,44,304,1,35,15.29,40.95,"=""040187001289""",4242,Chandler Traditional Academy-Humphrey,Chandler Unified District #80,54,Mathematics
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Institute for Transformative Education Inc. (90876),"=""0400872""",103,High,86,53,50,3,1,70,14,11,1,3,†,–,"=""040087203346""",90876,Changemaker High School,"Institute for Transformative Education, Inc.",*,English Language Arts
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Institute for Transformative Education Inc. (90876),"=""0400872""",103,High,86,53,50,3,1,70,14,11,1,3,†,–,"=""040087203346""",90876,Changemaker High School,"Institute for Transformative Education, Inc.",*,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),"=""0409060""",521,Elementary,332,288,233,12,9,216,21,239,2,22,15.44,33.75,"=""040906000920""",4260,Chaparral Elementary School,Washington Elementary School District,44,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),"=""0409060""",521,Elementary,332,288,233,12,9,216,21,239,2,22,15.44,33.75,"=""040906000920""",4260,Chaparral Elementary School,Washington Elementary School District,43,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Higley Unified School District (4248),"=""0403780""",929,Elementary,213,486,443,6,27,205,18,604,1,68,18.59,49.98,"=""040378002805""",4248,Chaparral Elementary School,Higley Unified School District,64,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Higley Unified School District (4248),"=""0403780""",929,Elementary,213,486,443,6,27,205,18,604,1,68,18.59,49.98,"=""040378002805""",4248,Chaparral Elementary School,Higley Unified School District,62,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",2246,High,134,1088,1158,12,151,204,75,1778,4,22,22.69,99.00,"=""040757000641""",4240,Chaparral High School,Scottsdale Unified District,50,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",2246,High,134,1088,1158,12,151,204,75,1778,4,22,22.69,99.00,"=""040757000641""",4240,Chaparral High School,Scottsdale Unified District,46,Mathematics
Arizona,Coconino County,"=""04005""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,Flagstaff Unified District (4192),"=""0402860""",447,Elementary,57,223,224,23,5,67,3,327,4,18,17.33,25.80,"=""040286000222""",4192,Charles W Sechrist Elementary School,Flagstaff Unified District,75,English Language Arts
Arizona,Coconino County,"=""04005""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,Flagstaff Unified District (4192),"=""0402860""",447,Elementary,57,223,224,23,5,67,3,327,4,18,17.33,25.80,"=""040286000222""",4192,Charles W Sechrist Elementary School,Flagstaff Unified District,73,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Cartwright Elementary District (4282),"=""0401680""",1031,Elementary,690,564,467,14,"=""0""",968,26,19,2,2,20.66,49.90,"=""040168000091""",4282,Charles W. Harris School,Cartwright Elementary District,22,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Cartwright Elementary District (4282),"=""0401680""",1031,Elementary,690,564,467,14,"=""0""",968,26,19,2,2,20.66,49.90,"=""040168000091""",4282,Charles W. Harris School,Cartwright Elementary District,21,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",1044,Elementary,82,553,491,3,41,178,25,742,4,51,20.35,51.30,"=""040187002948""",4242,Charlotte Patterson Elementary,Chandler Unified District #80,68,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",1044,Elementary,82,553,491,3,41,178,25,742,4,51,20.35,51.30,"=""040187002948""",4242,Charlotte Patterson Elementary,Chandler Unified District #80,70,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Laveen Elementary District (4276),"=""0404290""",869,Elementary,668,468,401,27,20,452,280,59,5,26,19.88,43.72,"=""040429002398""",4276,Cheatham Elementary School,Laveen Elementary District,27,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Laveen Elementary District (4276),"=""0404290""",869,Elementary,668,468,401,27,20,452,280,59,5,26,19.88,43.72,"=""040429002398""",4276,Cheatham Elementary School,Laveen Elementary District,26,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",682,Elementary,46,352,330,6,53,71,24,518,3,7,15.82,43.10,"=""040757000642""",4240,Cherokee Elementary School,Scottsdale Unified District,81,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",682,Elementary,46,352,330,6,53,71,24,518,3,7,15.82,43.10,"=""040757000642""",4240,Cherokee Elementary School,Scottsdale Unified District,77,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),"=""0406250""",697,Elementary,494,358,339,15,9,356,93,186,1,37,18.61,37.45,"=""040625000586""",4237,Cheyenne Elementary School,Peoria Unified School District,33,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),"=""0406250""",697,Elementary,494,358,339,15,9,356,93,186,1,37,18.61,37.45,"=""040625000586""",4237,Cheyenne Elementary School,Peoria Unified School District,33,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",931,Elementary,36,439,492,4,86,67,14,754,2,4,20.06,46.40,"=""040757001194""",4240,Cheyenne Traditional School,Scottsdale Unified District,82,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",931,Elementary,36,439,492,4,86,67,14,754,2,4,20.06,46.40,"=""040757001194""",4240,Cheyenne Traditional School,Scottsdale Unified District,81,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Edkey Inc. - Sequoia Ranch School (81052),"=""0400641""",238,Elementary,–,106,132,9,3,150,57,13,"=""0""",6,†,–,"=""040064102881""",81052,Children First Leadership Academy,"Edkey, Inc. - Sequoia Ranch School",6,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Edkey Inc. - Sequoia Ranch School (81052),"=""0400641""",238,Elementary,–,106,132,9,3,150,57,13,"=""0""",6,†,–,"=""040064102881""",81052,Children First Leadership Academy,"Edkey, Inc. - Sequoia Ranch School",*,Mathematics
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes under Community Eligibility Option (CEO),Griffin Foundation Inc. The (79500),"=""0400343""",139,Elementary,124,60,79,2,2,110,8,11,1,5,†,–,"=""040034302246""",79500,Children Reaching for the Sky Preparatory,"Griffin Foundation, Inc. The",37,English Language Arts
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes under Community Eligibility Option (CEO),Griffin Foundation Inc. The (79500),"=""0400343""",139,Elementary,124,60,79,2,2,110,8,11,1,5,†,–,"=""040034302246""",79500,Children Reaching for the Sky Preparatory,"Griffin Foundation, Inc. The",24,Mathematics
Arizona,Apache County,"=""04001""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Chinle Unified District (4158),"=""0401940""",478,Elementary,387,262,216,474,"=""0""","=""0""","=""0""",3,1,"=""0""",15.42,31.00,"=""040194000135""",4158,Chinle Elementary School,Chinle Unified District,42,English Language Arts
Arizona,Apache County,"=""04001""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Chinle Unified District (4158),"=""0401940""",478,Elementary,387,262,216,474,"=""0""","=""0""","=""0""",3,1,"=""0""",15.42,31.00,"=""040194000135""",4158,Chinle Elementary School,Chinle Unified District,44,Mathematics
Arizona,Apache County,"=""04001""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Chinle Unified District (4158),"=""0401940""",1009,High,766,498,511,1000,3,1,"=""0""",2,"=""0""",3,15.06,67.00,"=""040194000137""",4158,Chinle High School,Chinle Unified District,15,English Language Arts
Arizona,Apache County,"=""04001""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Chinle Unified District (4158),"=""0401940""",1009,High,766,498,511,1000,3,1,"=""0""",2,"=""0""",3,15.06,67.00,"=""040194000137""",4158,Chinle High School,Chinle Unified District,24,Mathematics
Arizona,Apache County,"=""04001""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Chinle Unified District (4158),"=""0401940""",361,Middle,288,186,175,361,"=""0""","=""0""","=""0""","=""0""","=""0""","=""0""",15.70,23.00,"=""040194000138""",4158,Chinle Junior High School,Chinle Unified District,19,English Language Arts
Arizona,Apache County,"=""04001""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Chinle Unified District (4158),"=""0401940""",361,Middle,288,186,175,361,"=""0""","=""0""","=""0""","=""0""","=""0""","=""0""",15.70,23.00,"=""040194000138""",4158,Chinle Junior High School,Chinle Unified District,27,Mathematics
Arizona,Yavapai County,"=""04025""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes participating without using any Provision or the CEO,Chino Valley Unified District (4474),"=""0400003""",725,High,340,387,338,4,5,222,4,465,3,22,20.82,34.83,"=""040000301458""",4474,Chino Valley High School,Chino Valley Unified District,12,English Language Arts
Arizona,Yavapai County,"=""04025""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes participating without using any Provision or the CEO,Chino Valley Unified District (4474),"=""0400003""",725,High,340,387,338,4,5,222,4,465,3,22,20.82,34.83,"=""040000301458""",4474,Chino Valley High School,Chino Valley Unified District,17,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Casa Grande Elementary District (4446),"=""0401710""",458,Elementary,333,235,223,19,4,303,12,96,"=""0""",24,22.34,20.50,"=""040171001056""",4446,Cholla Elementary School,Casa Grande Elementary District,42,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Casa Grande Elementary District (4446),"=""0401710""",458,Elementary,333,235,223,19,4,303,12,96,"=""0""",24,22.34,20.50,"=""040171001056""",4446,Cholla Elementary School,Casa Grande Elementary District,32,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",1856,High,1131,984,872,111,7,1531,53,125,4,25,18.00,103.10,"=""040880001443""",4403,Cholla High School,Tucson Unified District,10,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",1856,High,1131,984,872,111,7,1531,53,125,4,25,18.00,103.10,"=""040880001443""",4403,Cholla High School,Tucson Unified District,10,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),"=""0409060""",689,Middle,537,348,341,21,20,325,77,211,3,32,15.45,44.60,"=""040906000921""",4260,Cholla Middle School,Washington Elementary School District,30,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),"=""0409060""",689,Middle,537,348,341,21,20,325,77,211,3,32,15.45,44.60,"=""040906000921""",4260,Cholla Middle School,Washington Elementary School District,35,Mathematics
Arizona,Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Yuma Union High School District (4507),"=""0409630""",2561,High,1612,1247,1314,25,39,2120,41,305,4,27,25.46,100.60,"=""040963001388""",4507,Cibola High School,Yuma Union High School District,19,English Language Arts
Arizona,Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Yuma Union High School District (4507),"=""0409630""",2561,High,1612,1247,1314,25,39,2120,41,305,4,27,25.46,100.60,"=""040963001388""",4507,Cibola High School,Yuma Union High School District,30,Mathematics
